image_id,gt_id,class_id,direction,size_bin,width,height,area,stratum,sampling_weight,scan_limit,scan_limit_reason,scan_limit_float32_guard_pixels,o2o_base_active,o2o_base_runner,o2o_base_margin,rho_R_base_q_active,rho_R_base_q_runner,rho_R_base_q_gap,o2m_legacy_base,o2m_pre_topk_base,o2m_assigned_positive_base,o2m_positive_count_base,o2o_event_observed,o2o_radius,o2o_right_censored,o2o_censor_radius,o2o_censor_reason,o2o_bracket_low,o2o_bracket_high,o2m_legacy_event_observed,o2m_legacy_radius,o2m_legacy_right_censored,o2m_legacy_censor_radius,o2m_legacy_censor_reason,o2m_legacy_bracket_low,o2m_legacy_bracket_high,o2m_pre_topk_event_observed,o2m_pre_topk_radius,o2m_pre_topk_right_censored,o2m_pre_topk_censor_radius,o2m_pre_topk_censor_reason,o2m_pre_topk_bracket_low,o2m_pre_topk_bracket_high,o2m_assigned_positive_event_observed,o2m_assigned_positive_radius,o2m_assigned_positive_right_censored,o2m_assigned_positive_censor_radius,o2m_assigned_positive_censor_reason,o2m_assigned_positive_bracket_low,o2m_assigned_positive_bracket_high,rho_R_event_observed,rho_R_radius,rho_R_right_censored,rho_R_competing_censored,rho_R_censor_radius,rho_R_censor_reason,rho_R_bracket_low,rho_R_bracket_high,o2o_event_active,o2o_first_divergence
1838__0_600,89,5,left,t_8_16,20.0,12.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9423,9424,0.9904479861098489,0.02183552086353302,0.00020857319759670645,0.021626947665936314,9423,9423,9423,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.0654296875,eligibility_boundary,0.064453125,0.0654296875,,right_censored
1838__0_600,89,5,right,t_8_16,20.0,12.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9423,9424,0.9904479861098489,0.02183552086353302,0.00020857319759670645,0.021626947665936314,9423,9423,9423,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,89,5,up,t_8_16,20.0,12.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9423,9424,0.9904479861098489,0.02183552086353302,0.00020857319759670645,0.021626947665936314,9423,9423,9423,3,0,,1,0.25,rmax,,,1,0.21484375,0,,,0.2138671875,0.21484375,1,0.21484375,0,,,0.2138671875,0.21484375,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,89,5,down,t_8_16,20.0,12.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9423,9424,0.9904479861098489,0.02183552086353302,0.00020857319759670645,0.021626947665936314,9423,9423,9423,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,90,5,left,s_16_32,15.999969482421875,28.0,447.9991455078125,t_and_s,44.130434782608695,0.25,rmax,0.0,826,726,0.9730305212104824,0.09540896117687225,0.002573129953816533,0.09283583122305572,726,726,726,6,1,0.236328125,0,,,0.2353515625,0.236328125,1,0.18359375,0,,,0.1826171875,0.18359375,1,0.18359375,0,,,0.1826171875,0.18359375,1,0.236328125,0,,,0.2353515625,0.236328125,0,,0,1,0.236328125,eligibility_boundary,0.2353515625,0.236328125,924,eligibility_boundary
1838__0_600,90,5,right,s_16_32,15.999969482421875,28.0,447.9991455078125,t_and_s,44.130434782608695,0.25,rmax,0.0,826,726,0.9730305212104824,0.09540896117687225,0.002573129953816533,0.09283583122305572,726,726,726,6,0,,1,0.25,rmax,,,1,0.0966796875,0,,,0.095703125,0.0966796875,1,0.0966796875,0,,,0.095703125,0.0966796875,1,0.0966796875,0,,,0.095703125,0.0966796875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,90,5,up,s_16_32,15.999969482421875,28.0,447.9991455078125,t_and_s,44.130434782608695,0.25,rmax,0.0,826,726,0.9730305212104824,0.09540896117687225,0.002573129953816533,0.09283583122305572,726,726,726,6,0,,1,0.25,rmax,,,1,0.2314453125,0,,,0.23046875,0.2314453125,1,0.2314453125,0,,,0.23046875,0.2314453125,1,0.2314453125,0,,,0.23046875,0.2314453125,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,90,5,down,s_16_32,15.999969482421875,28.0,447.9991455078125,t_and_s,44.130434782608695,0.25,rmax,0.0,826,726,0.9730305212104824,0.09540896117687225,0.002573129953816533,0.09283583122305572,726,726,726,6,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,91,5,left,s_16_32,14.0,22.0,308.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5563,5463,0.9911106272227637,0.011963635683059692,0.0001063492163666524,0.01185728646669304,5463,5463,5463,4,0,,1,0.25,rmax,,,1,0.14453125,0,,,0.1435546875,0.14453125,1,0.14453125,0,,,0.1435546875,0.14453125,1,0.14453125,0,,,0.1435546875,0.14453125,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,91,5,right,s_16_32,14.0,22.0,308.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5563,5463,0.9911106272227637,0.011963635683059692,0.0001063492163666524,0.01185728646669304,5463,5463,5463,4,1,0.228515625,0,,,0.2275390625,0.228515625,1,0.228515625,0,,,0.2275390625,0.228515625,1,0.228515625,0,,,0.2275390625,0.228515625,1,0.228515625,0,,,0.2275390625,0.228515625,0,,0,1,0.228515625,eligibility_boundary,0.2275390625,0.228515625,11382,eligibility_boundary
1838__0_600,91,5,up,s_16_32,14.0,22.0,308.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5563,5463,0.9911106272227637,0.011963635683059692,0.0001063492163666524,0.01185728646669304,5463,5463,5463,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,91,5,down,s_16_32,14.0,22.0,308.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5563,5463,0.9911106272227637,0.011963635683059692,0.0001063492163666524,0.01185728646669304,5463,5463,5463,4,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,92,5,left,t_8_16,16.0,12.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6468,6469,0.7932618384937484,0.01606815680861473,0.003321901196613908,0.012746255612000823,6469,6469,6469,3,0,,1,0.25,rmax,,,1,0.1298828125,0,,,0.12890625,0.1298828125,1,0.1298828125,0,,,0.12890625,0.1298828125,1,0.1298828125,0,,,0.12890625,0.1298828125,0,,0,1,0.14453125,eligibility_boundary,0.1435546875,0.14453125,,right_censored
1838__0_600,92,5,right,t_8_16,16.0,12.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6468,6469,0.7932618384937484,0.01606815680861473,0.003321901196613908,0.012746255612000823,6469,6469,6469,3,1,0.2080078125,0,,,0.20703125,0.2080078125,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,1,0.2080078125,0,0,,,0.20703125,0.2080078125,6469,within_set_geometry_rank_reversal
1838__0_600,92,5,up,t_8_16,16.0,12.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6468,6469,0.7932618384937484,0.01606815680861473,0.003321901196613908,0.012746255612000823,6469,6469,6469,3,1,0.1162109375,0,,,0.115234375,0.1162109375,1,0.21484375,0,,,0.2138671875,0.21484375,1,0.21484375,0,,,0.2138671875,0.21484375,0,,1,0.25,rmax,,,1,0.1162109375,0,0,,,0.115234375,0.1162109375,6469,within_set_geometry_rank_reversal
1838__0_600,92,5,down,t_8_16,16.0,12.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6468,6469,0.7932618384937484,0.01606815680861473,0.003321901196613908,0.012746255612000823,6469,6469,6469,3,0,,1,0.25,rmax,,,1,0.1044921875,0,,,0.103515625,0.1044921875,1,0.1044921875,0,,,0.103515625,0.1044921875,1,0.1044921875,0,,,0.103515625,0.1044921875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,93,5,left,t_8_16,22.0,10.0,220.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8484,8485,0.8825182408977221,0.025828074663877487,0.003034327644854784,0.022793747019022703,8485,8485,8485,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,93,5,right,t_8_16,22.0,10.0,220.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8484,8485,0.8825182408977221,0.025828074663877487,0.003034327644854784,0.022793747019022703,8485,8485,8485,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,93,5,up,t_8_16,22.0,10.0,220.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8484,8485,0.8825182408977221,0.025828074663877487,0.003034327644854784,0.022793747019022703,8485,8485,8485,3,1,0.1083984375,0,,,0.107421875,0.1083984375,1,0.1015625,0,,,0.1005859375,0.1015625,1,0.1015625,0,,,0.1005859375,0.1015625,1,0.1015625,0,,,0.1005859375,0.1015625,0,,0,1,0.1357421875,eligibility_boundary,0.134765625,0.1357421875,8383,eligibility_boundary
1838__0_600,93,5,down,t_8_16,22.0,10.0,220.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8484,8485,0.8825182408977221,0.025828074663877487,0.003034327644854784,0.022793747019022703,8485,8485,8485,3,0,,1,0.25,rmax,,,1,0.1171875,0,,,0.1162109375,0.1171875,1,0.1171875,0,,,0.1162109375,0.1171875,1,0.1171875,0,,,0.1162109375,0.1171875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,94,5,left,t_8_16,20.0,8.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9221,9222,0.89923207782162,0.03025965206325054,0.003049202263355255,0.027210449799895287,9222,9222,9222,2,0,,1,0.25,rmax,,,1,0.05078125,0,,,0.0498046875,0.05078125,1,0.05078125,0,,,0.0498046875,0.05078125,1,0.05078125,0,,,0.0498046875,0.05078125,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,94,5,right,t_8_16,20.0,8.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9221,9222,0.89923207782162,0.03025965206325054,0.003049202263355255,0.027210449799895287,9222,9222,9222,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,94,5,up,t_8_16,20.0,8.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9221,9222,0.89923207782162,0.03025965206325054,0.003049202263355255,0.027210449799895287,9222,9222,9222,2,1,0.0791015625,0,,,0.078125,0.0791015625,1,0.0791015625,0,,,0.078125,0.0791015625,1,0.0791015625,0,,,0.078125,0.0791015625,1,0.0791015625,0,,,0.078125,0.0791015625,0,,0,1,0.0791015625,eligibility_boundary,0.078125,0.0791015625,9121,eligibility_boundary
1838__0_600,94,5,down,t_8_16,20.0,8.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9221,9222,0.89923207782162,0.03025965206325054,0.003049202263355255,0.027210449799895287,9222,9222,9222,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,95,5,left,s_16_32,18.0,16.0,288.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7112,11756,0.9830332911979454,0.021700942888855934,0.00036819357774220407,0.02133274931111373,7112,7112,7112,7,0,,1,0.25,rmax,,,1,0.1171875,0,,,0.1162109375,0.1171875,1,0.1171875,0,,,0.1162109375,0.1171875,1,0.1171875,0,,,0.1162109375,0.1171875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,95,5,right,s_16_32,18.0,16.0,288.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7112,11756,0.9830332911979454,0.021700942888855934,0.00036819357774220407,0.02133274931111373,7112,7112,7112,7,0,,1,0.25,rmax,,,1,0.1005859375,0,,,0.099609375,0.1005859375,1,0.1005859375,0,,,0.099609375,0.1005859375,1,0.1005859375,0,,,0.099609375,0.1005859375,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,95,5,up,s_16_32,18.0,16.0,288.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7112,11756,0.9830332911979454,0.021700942888855934,0.00036819357774220407,0.02133274931111373,7112,7112,7112,7,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,95,5,down,s_16_32,18.0,16.0,288.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7112,11756,0.9830332911979454,0.021700942888855934,0.00036819357774220407,0.02133274931111373,7112,7112,7112,7,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,96,5,left,s_16_32,18.0,16.0,288.0,t_and_s,44.130434782608695,0.25,rmax,0.0,11903,7606,0.9011326493341623,0.00032688077772036195,3.231783557566814e-05,0.0002945629421446938,11903,11903,11903,3,1,0.2197265625,0,,,0.21875,0.2197265625,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,7605,within_set_geometry_rank_reversal
1838__0_600,96,5,right,s_16_32,18.0,16.0,288.0,t_and_s,44.130434782608695,0.25,rmax,0.0,11903,7606,0.9011326493341623,0.00032688077772036195,3.231783557566814e-05,0.0002945629421446938,11903,11903,11903,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,96,5,up,s_16_32,18.0,16.0,288.0,t_and_s,44.130434782608695,0.25,rmax,0.0,11903,7606,0.9011326493341623,0.00032688077772036195,3.231783557566814e-05,0.0002945629421446938,11903,11903,11903,3,1,0.0537109375,0,,,0.052734375,0.0537109375,1,0.08203125,0,,,0.0810546875,0.08203125,1,0.08203125,0,,,0.0810546875,0.08203125,1,0.08203125,0,,,0.0810546875,0.08203125,1,0.0791015625,0,0,,,0.078125,0.0791015625,7506,eligibility_boundary
1838__0_600,96,5,down,s_16_32,18.0,16.0,288.0,t_and_s,44.130434782608695,0.25,rmax,0.0,11903,7606,0.9011326493341623,0.00032688077772036195,3.231783557566814e-05,0.0002945629421446938,11903,11903,11903,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,97,5,left,t_8_16,10.0,12.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9958,12479,0.8305363710223366,0.07171036303043365,0.012152298353612423,0.05955806467682123,12479,12479,12479,2,0,,1,0.25,rmax,,,1,0.0322265625,0,,,0.03125,0.0322265625,1,0.0322265625,0,,,0.03125,0.0322265625,1,0.0322265625,0,,,0.03125,0.0322265625,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,97,5,right,t_8_16,10.0,12.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9958,12479,0.8305363710223366,0.07171036303043365,0.012152298353612423,0.05955806467682123,12479,12479,12479,2,1,0.0009765625,0,,,0.0,0.0009765625,1,0.068359375,0,,,0.0673828125,0.068359375,1,0.068359375,0,,,0.0673828125,0.068359375,1,0.068359375,0,,,0.0673828125,0.068359375,0,,0,1,0.1826171875,eligibility_boundary,0.181640625,0.1826171875,9859,eligibility_boundary
1838__0_600,97,5,up,t_8_16,10.0,12.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9958,12479,0.8305363710223366,0.07171036303043365,0.012152298353612423,0.05955806467682123,12479,12479,12479,2,1,0.091796875,0,,,0.0908203125,0.091796875,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.091796875,eligibility_boundary,0.0908203125,0.091796875,12479,eligibility_boundary
1838__0_600,97,5,down,t_8_16,10.0,12.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9958,12479,0.8305363710223366,0.07171036303043365,0.012152298353612423,0.05955806467682123,12479,12479,12479,2,0,,1,0.25,rmax,,,1,0.1669921875,0,,,0.166015625,0.1669921875,1,0.1669921875,0,,,0.166015625,0.1669921875,1,0.1669921875,0,,,0.166015625,0.1669921875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,98,5,left,t_8_16,14.0,12.0,168.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6070,11535,0.9831667158443054,0.04967944324016571,0.0008362681837752461,0.048843175056390464,6070,6070,6070,2,0,,1,0.25,rmax,,,1,0.19140625,0,,,0.1904296875,0.19140625,1,0.19140625,0,,,0.1904296875,0.19140625,1,0.19140625,0,,,0.1904296875,0.19140625,0,,0,1,0.1552734375,eligibility_boundary,0.154296875,0.1552734375,,right_censored
1838__0_600,98,5,right,t_8_16,14.0,12.0,168.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6070,11535,0.9831667158443054,0.04967944324016571,0.0008362681837752461,0.048843175056390464,6070,6070,6070,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,98,5,up,t_8_16,14.0,12.0,168.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6070,11535,0.9831667158443054,0.04967944324016571,0.0008362681837752461,0.048843175056390464,6070,6070,6070,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.078125,eligibility_boundary,0.0771484375,0.078125,,right_censored
1838__0_600,98,5,down,t_8_16,14.0,12.0,168.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6070,11535,0.9831667158443054,0.04967944324016571,0.0008362681837752461,0.048843175056390464,6070,6070,6070,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,99,5,left,t_8_16,16.0,12.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6781,6680,0.0073960524028272,0.024953123182058334,0.024768568575382233,0.00018455460667610168,6680,6680,6680,4,1,0.0380859375,0,,,0.037109375,0.0380859375,1,0.0439453125,0,,,0.04296875,0.0439453125,1,0.0439453125,0,,,0.04296875,0.0439453125,1,0.0439453125,0,,,0.04296875,0.0439453125,1,0.0380859375,0,0,,,0.037109375,0.0380859375,6680,within_set_geometry_rank_reversal
1838__0_600,99,5,right,t_8_16,16.0,12.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6781,6680,0.0073960524028272,0.024953123182058334,0.024768568575382233,0.00018455460667610168,6680,6680,6680,4,0,,1,0.25,rmax,,,1,0.072265625,0,,,0.0712890625,0.072265625,1,0.072265625,0,,,0.0712890625,0.072265625,1,0.072265625,0,,,0.0712890625,0.072265625,0,,0,1,0.072265625,eligibility_boundary,0.0712890625,0.072265625,,right_censored
1838__0_600,99,5,up,t_8_16,16.0,12.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6781,6680,0.0073960524028272,0.024953123182058334,0.024768568575382233,0.00018455460667610168,6680,6680,6680,4,1,0.0009765625,0,,,0.0,0.0009765625,1,0.1552734375,0,,,0.154296875,0.1552734375,1,0.1552734375,0,,,0.154296875,0.1552734375,1,0.1552734375,0,,,0.154296875,0.1552734375,1,0.0009765625,0,0,,,0.0,0.0009765625,6680,within_set_geometry_rank_reversal
1838__0_600,99,5,down,t_8_16,16.0,12.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6781,6680,0.0073960524028272,0.024953123182058334,0.024768568575382233,0.00018455460667610168,6680,6680,6680,4,0,,1,0.25,rmax,,,1,0.060546875,0,,,0.0595703125,0.060546875,1,0.060546875,0,,,0.0595703125,0.060546875,1,0.060546875,0,,,0.0595703125,0.060546875,0,,0,1,0.14453125,eligibility_boundary,0.1435546875,0.14453125,,right_censored
1838__0_600,100,5,left,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8265,13016,0.9357923278308039,0.04507528617978096,0.0028941791970282793,0.04218110698275268,8365,8365,8365,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,100,5,right,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8265,13016,0.9357923278308039,0.04507528617978096,0.0028941791970282793,0.04218110698275268,8365,8365,8365,3,0,,1,0.25,rmax,,,1,0.1669921875,0,,,0.166015625,0.1669921875,1,0.1669921875,0,,,0.166015625,0.1669921875,1,0.1669921875,0,,,0.166015625,0.1669921875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,100,5,up,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8265,13016,0.9357923278308039,0.04507528617978096,0.0028941791970282793,0.04218110698275268,8365,8365,8365,3,0,,1,0.25,rmax,,,1,0.013671875,0,,,0.0126953125,0.013671875,1,0.013671875,0,,,0.0126953125,0.013671875,1,0.013671875,0,,,0.0126953125,0.013671875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,100,5,down,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8265,13016,0.9357923278308039,0.04507528617978096,0.0028941791970282793,0.04218110698275268,8365,8365,8365,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.205078125,eligibility_boundary,0.2041015625,0.205078125,,right_censored
1838__0_600,101,5,left,t_8_16,22.0,8.0,176.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7785,7786,0.9938142849765101,0.12954655289649963,0.0008013380574993789,0.12874521483900025,7785,7785,7785,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.076171875,eligibility_boundary,0.0751953125,0.076171875,,right_censored
1838__0_600,101,5,right,t_8_16,22.0,8.0,176.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7785,7786,0.9938142849765101,0.12954655289649963,0.0008013380574993789,0.12874521483900025,7785,7785,7785,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,101,5,up,t_8_16,22.0,8.0,176.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7785,7786,0.9938142849765101,0.12954655289649963,0.0008013380574993789,0.12874521483900025,7785,7785,7785,3,0,,1,0.25,rmax,,,1,0.0263671875,0,,,0.025390625,0.0263671875,1,0.0263671875,0,,,0.025390625,0.0263671875,1,0.0263671875,0,,,0.025390625,0.0263671875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,101,5,down,t_8_16,22.0,8.0,176.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7785,7786,0.9938142849765101,0.12954655289649963,0.0008013380574993789,0.12874521483900025,7785,7785,7785,3,1,0.2099609375,0,,,0.208984375,0.2099609375,1,0.24609375,0,,,0.2451171875,0.24609375,1,0.24609375,0,,,0.2451171875,0.24609375,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,12996,eligibility_boundary
1838__0_600,102,5,left,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1421,12580,0.9937609339706799,0.25684043765068054,0.0016024444485083222,0.2552379932021722,10360,10360,10360,5,0,,1,0.25,rmax,,,1,0.0126953125,0,,,0.01171875,0.0126953125,1,0.0126953125,0,,,0.01171875,0.0126953125,1,0.0126953125,0,,,0.01171875,0.0126953125,0,,0,1,0.13671875,eligibility_boundary,0.1357421875,0.13671875,,right_censored
1838__0_600,102,5,right,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1421,12580,0.9937609339706799,0.25684043765068054,0.0016024444485083222,0.2552379932021722,10360,10360,10360,5,0,,1,0.25,rmax,,,1,0.00390625,0,,,0.0029296875,0.00390625,1,0.00390625,0,,,0.0029296875,0.00390625,1,0.00390625,0,,,0.0029296875,0.00390625,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,102,5,up,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1421,12580,0.9937609339706799,0.25684043765068054,0.0016024444485083222,0.2552379932021722,10360,10360,10360,5,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,102,5,down,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,1421,12580,0.9937609339706799,0.25684043765068054,0.0016024444485083222,0.2552379932021722,10360,10360,10360,5,0,,1,0.25,rmax,,,1,0.1328125,0,,,0.1318359375,0.1328125,1,0.1328125,0,,,0.1318359375,0.1328125,1,0.1328125,0,,,0.1318359375,0.1328125,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,103,5,left,t_8_16,20.0,12.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,3298,3297,0.8918816916293689,0.0010287780314683914,0.00011122973955934867,0.0009175482919090427,3298,3298,3298,2,0,,1,0.25,rmax,,,1,0.232421875,0,,,0.2314453125,0.232421875,1,0.232421875,0,,,0.2314453125,0.232421875,1,0.232421875,0,,,0.2314453125,0.232421875,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,103,5,right,t_8_16,20.0,12.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,3298,3297,0.8918816916293689,0.0010287780314683914,0.00011122973955934867,0.0009175482919090427,3298,3298,3298,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
1838__0_600,103,5,up,t_8_16,20.0,12.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,3298,3297,0.8918816916293689,0.0010287780314683914,0.00011122973955934867,0.0009175482919090427,3298,3298,3298,2,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,0,,1,0,0.25,rmax,,,3198,eligibility_boundary
1838__0_600,103,5,down,t_8_16,20.0,12.0,240.0,t_and_s,44.130434782608695,0.25,rmax,0.0,3298,3297,0.8918816916293689,0.0010287780314683914,0.00011122973955934867,0.0009175482919090427,3298,3298,3298,2,1,0.1337890625,0,,,0.1328125,0.1337890625,1,0.140625,0,,,0.1396484375,0.140625,1,0.140625,0,,,0.1396484375,0.140625,1,0.140625,0,,,0.1396484375,0.140625,0,,1,0,0.25,rmax,,,10849,eligibility_boundary
